msno,is_churn
aEVQ/UxN4ZWz9a54QyE5ecS6QweVzl5pUwVtA6WdrRQ=,0
bU10A4xBNHA4vqgXE8JCjjnpgvpdWeHItO6MXL/lsBc=,0
0ZJGKOK+O0RkCSZA9s7iOn4+1KLwhDrW0s2lZI4YNRk=,0
7rsh8GpjwRPvbqJ2cfyj6xCn9crSvNdnI+bVQ5kI1h4=,0
PPXdl4DYqSDdYKPUfI+xKoHkTCHuc3dKd8XmoTy/ArY=,0
OzskPg+5BmycW7TvW81uUSDj5t2TC+3BT6ZB6Cw+LjI=,0
LlNlCXYT9xD8aPqLJn5kaM5e7nlcPIGApXE4K2XppWE=,0
1Is3pKATfPHTcm20s4TBj5sQRpZ18ThNl5RW9UegoYM=,0
+VgY2sBS3FmMqjMJHLGp9GvYTIH4AFjgjBqt1MWjE5M=,0
A/6+1tCXRiO23R36ABtCyedwDNPulH9r3ZjNLyQQNU4=,0
p+amUXDv1IVcPGbnzpgyJ4Uh0xVq9yIC3XV4i8I+FIs=,0
MfafSIAmKxGqRF6IyjEkGsSkC7yznYSv/ly/H/MRI+o=,0
bATD0xjuehUMAmliXFhlXktQRFjt5aIIlxtPuq84L9s=,0
aUqqRysir2YUBIizsvsG+Se/5Oj8gtd8EQ2e7LS1QNE=,0
3KzL27Ke5mwj9AlnKxe2qeKKNV0LfBv3EzB0LEdMhuA=,0
OkErSnSPOS8llU6+Y6JDbKvvtUZmNowsLCjx1AZAkUY=,0
uCGW2m0aQe5RwGvGWf39/ahAw/ZZOgCwrEw0scWChj8=,0
ZNYXu0W939sc8eTSF8hf2RNdCMG6d1OlJrnLyefEyzc=,0
rSYS8bcrFoUSepFAudYcCJOAYSgectcfpoJ9UwEaYXE=,0
lzEVPDA09l6vsrEt8XApGVHHv/7zd+nsmC7dr8V81EA=,0
n7730VpYLble1/fu5XwOHK3ChhBYIyPJFFklSy2+lNM=,0
k6yvKjaXaiNBy7WCFTrnoLWiwYN9PDQkApimZc4Lbgs=,0
iDHmdQUICtCsPk00PLbZCkBJczOS5yN/zHb6kw+p1mY=,0
HXhn9Q2xZCE0ZiQmePbexyVTlqiK3RXfhYpR3zsB0Ag=,0
QMYKHBY3luD16zhQ16dv+oKrpmoBCeUIaldFtx7JIi0=,0
F5BYG7d/76b8nZITIk+Xfma+K3NADWrMsYwFOxJgI3Q=,0
QfbtkHz6SAPZ5tDJHxZXH8WToqKTm58PK1hY9JaBG5Y=,0
jK6+sj/yAIgKoZ242VzJDg3pK3Q72b2lJQwzwpvOrrU=,0
JgYHBtBmTedygkJ/wqgxukUNIND6qYInqJvIVIvGbyI=,0
JMFc5nw8sj3zCWEklKuJi2DEyBc0xH+UBjD99vsulhU=,0
wGS/3/Lg1vtg1NcSOMVJFucx0Xy/maThBugVsYQiVz4=,0
sd4xnltzTf2aAsn801W4iznZdyc9obakRu1+kCaq6es=,0
3kD95Amc6zB1aZ2HLVSrOodD42UF9gzaiFoYe9lg7nA=,0
RxKE6wiHaEGo39vZcAmHSwVQYJ1NqWuxE93AklLo5AE=,0
fdntoxPnSzlDHaEJyADFuWYUGaUNmnKM34811FmtHTI=,0
ffyvWtebN4610ayx29E0M+6fDl9MYlQYK3UhVdN3wtQ=,0
2u90kzHUvX+ILZGaV1aXXqJ3WfXeHOqd1GY+IwzILVk=,0
wfcDgKF970nziUczCoHNR8INLyeOBBJyhqwrR4hqRZ8=,0
dGkyjrk0JKQtBk1Nz+l3BmlUSwhRdaBbbUmnJXTHLKs=,0
f1Hg/hcfym46jK6B39VKg3CBLcYKyekcfd5lbn4r/Uk=,0
QHyu8DFfJDLxASZqsHaZgjsiZHYkX9mTFCUKd/uqvyk=,0
66ZWFo9EZ2oK+xitmnsj4Yyoof+0fow5qCudQdHJhYI=,0
Uj3/CRZNQaikw0jhqt8SYj2Bh9B3BVCiRFLQ/0x+VFU=,0
ZuG0c7QSEyk9opmeZyCCGpFXl/s9qtYxAwo5yQa3oHM=,0
YVSbzI5DHV8/Jhsd8DqkRlhYKccQaNbyuS7NZutBepc=,0
IqthE8DPk4HfbQhSIE86MlDVQxScSXozbsLiZC+PjCk=,0
pDkIYFU1qC7m8MxZPlyR732lfGlpJqViqXqYM5Eq8vw=,0
b8HGnQU0rQlRns46groqK7sR0cyOeCC7OCToMvbcbWs=,0
gMNVl1gGDraQPfcKDZKK/qwyWUNfc2YV7TW7mqKlNXA=,0
LuzK8Mq8ZQESid+GYP09LjudTfHoLa+GevrDtI+pjtw=,0
z2meFPNaQOxzWCMkOPRU1BFKzoKnY5/D54jUerlhnPE=,0
kfQ50jgLk5X2GPnhWf0YXmxSGOsYpRyb0xrD4I3wMYk=,0
cmwaOrztOU/IhDMAO/2M5XXbtxanEy/xr20YlFzz1iI=,0
2TokhQnGDL0CJcBepvTzYuPi0FA6RlktIgf3L9nj5hk=,0
Ljc7UT7cgAsFwn+Wu26PR2b2QhXajAOMuaXE655Ij7M=,0
O5wVtbysQWLljvf4elWqc5A7ELzhCPVjeQtO2jHZk9Q=,0
wWVuyVAgkpDhVBAud1D1tndjnT2gTtda7puXt7eKFQQ=,0
ciOwYv3LTv3oaID4E2cjA5NquKWSA1tJ7cjPf3sTKtE=,0
a7ZQ0usOWr4mic7wS/JZ2CC0eBpPetUoYiI2jdbJG+0=,0
qg/enql6zeh2vAQN0F1YOojTIBrLfloY8VQ5mjb7f5k=,0
Y2TOCfYAfaBLJ1Jn8s8EGgdPK6pKJYyvgB/N2wLkti0=,0
30gTB1Q8Q4n2mWmSeqT4+2TDB/b2ZpeB3WyrgKz5YTY=,0
+h6JV/nC53Xguyl7I9znaa9xxcrIPMEePgSUCeqpN9w=,0
tJR+sqTdjvYcGXrl/yqKIHDrL8w+2pRTSbs04swFimo=,0
mGKnDEUq7G7Pt4LnN4iQ6i0H0WOcVAtIxCVVc5qN/aA=,0
YThS0HMy6+wIgwk26x/cSVwXPw18AfRngB2cXcSMYx0=,0
syW55ggm6eqgghWBTTk6bK8nGiphTRwcufOFBuHO46w=,0
RwknS8qTofEW5ZttRzBITkUm5eoVQdaOYhPONA9WeXc=,0
wy4vKR+8WB4sV9ZZOIg7bAuyZLktq3ke4gCzVfmpVsA=,0
9HOHniFcvghvxGNveuk/38L3ihPrpTm8zKEE8XcfoqU=,0
aDBWqZ+1CXjUTXnMxe79ClpUqRUzV0HnCQKTBAacTiM=,0
3gG6Gg7hmnmcelj94n6B/M1VBWMn4czae5KkjmhjexM=,0
/EKw+JEtBmBcPN0G85rhITbf6vgi0XPU+A9zd26g9Ck=,0
1kaOcv0+K1RtQUoY5y1hBTUkxN81bN2dtJ+LmkenugY=,0
EqH6y2Cqx4hmQ+Zr8zffl6pQj2EBdIlOCpKj4aNPuUg=,0
Z99xEkC9GeDfigPUjzWOcYD+jq79igBJvKKPy9rPJ5E=,0
S6dFhRItogSi0QQxcgm1+xCpfo34mKWLlzIcaQCOmPc=,0
8X+2/B85f4DwGcfthmmBB+LD/FgUkSq/pEUS4wBGpPc=,0
XgQsWozSdPqtOJSBNo2mAWQ5HMt4Q2gURhtWeU//RV4=,0
1w1oTghqDCesNykllm/7vyhDkbxPMJYcld6Cl/wsKvc=,0
QTNwxRa84+Xtl2gxeCHdjAW1BzxC+AQYk7dP2g+pOY0=,0
lju5VFAcUoxtqO7DvB30cJrS4mNEl9A44/adf4kgano=,0
wDlSebEAHKhnsj680CDC4h20V3ft+oSeHA7xyBdZVT0=,0
US1y8lqesVFjjEy9v8XDTH+I1JmbALl8poKsY47u3Dw=,0
B6nOTS+5X6BQPG05JxGakWY6RMt8pNXXfzNAm8LIEww=,0
NCs7ibbr56USrStjewwk0RKE6/eAhrKWotUC2Y626R0=,0
OVy8TEtxRz38A0j/GErVaNXNJv7UFcKZ1rD0z6ykxbM=,0
AzonJEFC71ii1DqO9++3JJLtL0f/q/t6VdoEKBF4D+U=,0
XYKVhj4OTkdgVTVG7hJZUNXRKoD3Y72J3NdBzGGGBG4=,0
leBhaw0kMTwhS4iEGI+3wE7b9U2P+P0HDBx7dac6rPA=,0
pGbVSvpsR1POLuqJV9vNW47TH2BBVQG1E/ykG5jLdCU=,0
LuBnirxVhCwLxu7yXP/0qFz0JUt5k1Ys1S97P/FQOWc=,0
DAHAJY4b4gIegHA4YDCIPgcF/Sj1g0oKqaeu0m2HtLs=,0
Xg5aPxbC6QkkSUJqXsERf8K0YdOHr728LgWg6Tm3j5E=,0
SJSCD2LcLzL/GhMLD7rCTWfIKFAnVR6we08Fj0zZTfs=,0
1uzi9aHM5wzAZBQ/rqzNnNkBajRuGXBivheLYbGDyyY=,0
Rf0uy5uj2TSLQIAc9fgagyOrPppiAAEaD9WiT77orB8=,0
DG18KH8UG0dMQYstnfHlcpRBc7xtEE2APrIe3izKelc=,0
fewOeOqpgAoUP2X3F9GuAw76VVDU2w/nYlYzWluw93k=,0
Nmk5Vx4+PG+argi6RK8pRxjz34Af5JOWf2VOeMI6514=,0
ZQUB8dZWSjc3biy8QY3z9n4FGa9dPUviyZPe8VEa4Jc=,0
uvsaQT85Dco609T09ZS7bt6EybayPqSrZv6fTsUD09w=,0
kKthlIIO9pnRYgNik0szAsLqe3CWM6cupoqvZrCsvsA=,0
NCVJd1EMzd2oonjXLuNPfWgYH6xkg99vazvUWojzgZg=,0
Mf7gCEAry2b8ip3uXKF73NS2sXF1+46iauBeerJbITM=,0
3BbBMc2b5KOiATI6SilixjOb7ZqD1W5hEbpfoLk+m3w=,0
mFXGyonI9DydRdyntlh3Hz9mT6u/pxMwosx46J20/kE=,0
ageRhLCUxiMHMFLAT+lOWPoJ+Rm+eZrBNHVdkjPkv6U=,0
gTq7pmm2w2JyxwHnBJKAt66iEBAoD8RiDpes6C5zvKk=,0
JuEieUWWZ8EFJan81zG4gmjH51iBDG/d3ZSP6t6tfQE=,0
cq3hC6vQ7ECKuXymzqhL6IEZpTE+L/eC6HMHI6CIqPg=,0
wnQnSIRxe+fazZcODUnvltvM97m+mqy7TfFiZBDdUv4=,0
W7nNkskZGBQKXKR9KM3DzBKmcCbZatVjQtJEnUVPomw=,0
CJfWa1Ni6/ZmZvTBYCuKthDhfTQEAoQhhwsEhXBZnZQ=,0
7TvvNQgfJutqWfPVe5I+oCOOdRFe0hlloZmBmYdIQVU=,0
D6sirkrXjltr69diqywXBmDswJm2F3RSwMQomBYxa7A=,0
FwGRF+4j2e3Nj50fqKHO9Uab7tPL55+DjIeHPi0dGf4=,0
wHEpeZtpxM2fTcesC+ePDjr4sE7UtZo6iEOi0lXqGcI=,0
dBV0eFevUq0LiJx5rz7GdPo9tZoLZWv2pYThy/kDXcE=,0
0odFw0dw+Y11hrk1vhhM3FUIQyXDUrLjaH5ykfCPQhM=,0
ckViM0WvUIEQcTYKZqHX1YlhSa0xDxTj5oVQUtk0wGg=,0
V5M0iOe6Oc02iandHaP1Z7P+rKr3rWHt/24d00BTbSI=,0
2o00xGXM69bmdes782YyFfEHeAot4mnAbrO65u5Jzmo=,0
kLG9BMNEckHQVsjH4R9laRfAG++7VgNfbi/oj61rUao=,0
qtRHVYKB41YA6xXX+IUH3FbbN7jra1MoX4AJwvtbfo8=,0
txKQZm7wI5J2etf4oJDEFQCY0aeAUC2Lm2zLx6w1/To=,0
fEKjNCvXgeirrUDhfPdOBhASxL/nnU1Gjgj6M6sJwrs=,0
sqPkPK8n+HJBYnKFyozvELQ/+LfMET6hxw4aqVJaHKc=,0
dxdV3YpOJ9gwO/H9Op4Kg+Phc2G3uyGKDyjZwpJ9Ego=,0
pAHeNqt57quHxpnuxXIO7U9PWkhjAvyr5HGJ6tcavHE=,0
ykacBEshkZ06mY9SHIu4jxhK8ohv31NfNNH00UkSL9M=,0
JpS9nTf+YNmwvjVi652bmvtsEbMvd4xJO+1AWlQMa1k=,0
7Lt4hOr1cKGkvbyh41gtogsUgjESFP6YYf70KR9DFCE=,0
3s0iBHH41YyiqZydPkU+E2sKo58v4mLO+8QiAiSfzaE=,0
kvewhIynZMynE8k8HbE9HGVw5hVwTNlNRFyRUSq0CX8=,0
JmCiPufDYPGZLja6Aikrijx6h2Kyl7d8WNrtMMeCFpM=,0
Ba7ljjGFrMR1Ykn0LYcEQm7HOHpx8zdjUQ1NyTGIRVw=,0
3HYy6VaBE4Qfh9zsQXEyLLboquc/bJOOCW/qpGRRTXU=,0
gRo7JvSAtIqBsId6zT+mDQ1OD9/Ychdis5ml3hk67Gk=,0
GirHly2eWVcNgS7OCqbFEMC6YZsat2E5AyfDxTZUxsA=,0
ysLp7s2auwqlz7Dm8B46ZuIYucPFQ/J+DsuGZcTvZl4=,0
F0HPO714jZ8+I7mK9rBPpxh/jV2CuS5flSxed23zj8U=,0
UMub/owd38vTm/0n7u5sITh+pyVsryIsDtlQdeim35Y=,0
mWTbiJJ8+G7kaIjA53doDllVfQtWBx1kTR9Odjjb0rQ=,0
YZsBwYzGChqwcXlFn5yWo5gyog932QUPf591pUpaQYk=,0
uNCi/LArloLoTPn7llfdB0J4kSkXHiXCzfC+0pKOOj8=,0
zuWtuwUVhXcBm5qUwsBuhmHAkaL7giLYt01ewS/JOXc=,0
Axg3bE96wTVe8yIOJlQf3iXsRZc2FziWKIPnwVaWHbM=,0
Je8lBI4oORDQEnrfeBkRsHBeCbIIE2C76zFI0pPZx4k=,0
oCQXvE7rb3vs+zGu6X7fQlVxNR2iykHjb93JBi3GGcQ=,0
KFHPts+9LlTj6WcMryP54SBdL7eylpa+uD/LYI1r9jA=,0
a+UZSxdDVUdzoF78s1JtPZZByBZTKqZ2E1Jq6GVPvD4=,0
XjQ7ip2LOnUNRawzLc9RZDJuf6Y6e/NK2ntuzGZPqV4=,0
qxkPnp/7YFX5Xy9Pl16zCVRZxjONJT0SqL5np6bcQmE=,0
810C6tSYRaKpbRI0wL1hHluzuSMxf6dByRxZKP4/FVU=,0
C3OR5IsW6Qxe3Y8AjMK5fbHVwLXBtJqfrAhorrmcDhs=,0
ICRw+3y/nDRkwzmnQIoTMyJv3BpYD0uHqWASI5xPEZ8=,0
B15A2FAdUKPC3WeFzSbWNUGC99oMXbUrKtuRIcd+1Sk=,0
MJrtRm+Wgz9LtAqzRu9+bl7bjmRW9KMXMTTfe+Bl4sE=,0
tDi5YwKapGZR2H8EoBcBnlwyOGejMDcarRpBtzaSWd4=,0
0eI2z63/SLtvT2XrRhSYgYAqCEhoAgW8eFGQuTYJvo0=,0
doi96Eh4RXVg/g9odTmaIlDm8NXD9pJhra/FJRulV9k=,0
XB61PYYtjSVKoxByE1I4+7UR4QWElRdLa+71w69SRu4=,0
jniRqylMkIOzrQZHovwFg9lI/uaeAABn9KXxZlhswJs=,0
BbW/E6Bp8kwgqilTqRJ2H0kk2vqrXF5PabvEgV1tzpo=,0
hbK63+eEKN5x+NkrwDrvai5EfgI8JZuxQqL2YwZdcNc=,0
bsq6h24KuPa1B1QGQ6FwfkPb/ygf6NHFfKlqM7I/stM=,0
RX7hIUgqf+82ftMz8Ik0eY/nYhmBGH3KO7CAycyEEww=,0
cEMHyGAwjSMi7IppmdcNJcM7OqkXnj96DKHe9TBDFog=,0
4QW+3cNqyCukvBRyvtm2IKOwtqzt2KlSxJ6KUSKWmrI=,0
Q24SYPnS2iGCXT4cV/v6/OouPrbTFOt15K5wDrfzuAk=,0
Bn0Y055t7V2SeAn5GectN6AePoiMX7SMgdN0Sq2VYyI=,0
G0NglEGebVQ+NVwMOePk0fqEhEGqnMtgZQQJgXDKzUY=,0
WYaAOiIedg5MkzmIzJRLlQyHE+OglvqHW4kN1MvhOvs=,0
/i9h289rKCS6kg/f7IsoQ9SN5IKPOP/kba8S6NeFbNM=,0
/W8in7H7Zjs1hdvvlJ/B8l3u7CgMBXl7wBHFjvcfcq0=,0
GrfYIptdxaJevfWiG/GnAkajg7i+cT1o0OfORNICrMw=,0
vRCMNcexd1KPv9hgJwL1xnrwSUBFnFQn4jlhB8H03FM=,0
d80e214Ed2cBbCBnQmNiDPtu2emlptVgfxYvHCN8cps=,0
1hKzmNw+SYcYnQ3vs1D+qvRQvV2R55oxMjdujscUPXA=,0
nGjBZNTpeE64BOAP65PLN1l8Iod7HV7Urgb6cxQ8bA4=,0
HL7lSf1IHe6IaVQQwcE5zLbIgOLVzOl5w3nclmFVrGk=,0
TDaEK1rhj7iSb8Q1RKE+cGZ/OAtHMeVQhzoMVOo0SjQ=,0
Y3Jn6tkVm0OximTd4H22XGYkNIGFskzhnRYM6J29SVg=,0
HQx6ICyWkLQpj9F4m9tD1sC1gnNzP3uwcASREHUy3Ec=,0
RN1Qvw8cGEvFsYk///cm4q7ft5oqadNUjbNqAr4dS4I=,0
j7ww8LvWRKR6doqj2sOjVtxkhlnFhuo0m77incYWMlo=,0
BaWgdwikx5R8NanmXm+45kNphUzGolO4yR+oaXvFi+8=,0
7HLJinw3CUWxm+fMb7CzGgKZfVh6ELUG9uH380rAASs=,0
WY+SniOXI/3Bi8bVzBq9Q2WZO3V9rfi8mvDzJZxpjSU=,0
9xsZ/P7n/TlJkc48n+wpwpJf+2BIQx9e6zMHQVvdIgw=,0
YEx7SQ74E0zR1gkRnENhwWUdRN7LAkhzhj6PCNCxSY8=,0
UjSd+gNbdM/hloiG1zGoAgevgtPNe/O5iaTRZs9+9Vk=,0
1jJXnsmcByqLzJx9uw3ugaNxRa+yaWu5fI6kWisPrVo=,0
rvJWTIThovi6hrbyHf8MjbuMuFl6hBibJc1jcaxWxS4=,0
oGiPSILpr5PgX7nUwdy05cDtn5S7MIv/J/EA3sOQvhk=,0
dF45Be4Gc7WWot82/pYvBDJX2eEobGUCFt+wLzJXVzU=,0
V/8IlUqH/wjne3o2Rmn8vRH7Ah604UXMtrQh45IgXrg=,0
hFnjlDSu0xskhxPd+bRWNSkbJIQ5vsz6EWMNA1yxBIY=,0
xhGbXLOYvoWS+sIu8QGlciBnNFi1/YG3QBEx/UjWWlk=,0
I0OAp7SiMFdEgQVxoBA1OYCbUJYfn2TyT48oP7Oq6uA=,0
bzqq1+T/PRIxni2pvZqFwIgSLuSAhlYaW2ONgXj4MGQ=,0
5KIqegx99j+HVO0OSFghskoddpi9Si4atPwiQia4Ie4=,0
i3llIRRgE1/VdsfzI31BmGBAN04VMUyYHGyAXUr+Ito=,0
fLK2Inf7juRiplfMBt5mtTe9HBUxQRH8BnqNKsJfyM0=,0
aSZ+9I1ShOiP5lZlWto/zRWei+NPTylKPn4s+JDs338=,0
EmmSB7XkHOLEGgBMJeo0P/3VTdFyCG3euPETJqnIIzI=,0
tajek7fRt2tuCADxuW6gKvScppbzGxVSWl+FJl7ug9w=,0
AK+LervynQ9EKR8CuGadJ9DqUO0/JvkCWXp/f31xxBE=,0
AbKFf2qSd10a1xw2brrxTt3TVw9fE4w5mFhZHMEyEbw=,0
PSFn9657Ha8pA+8vR/+cd6AjxOsumd7CMee1Vu2GP4o=,0
Y3XhgqXKJIT3J1y1pO0V//qkuoynLocMRLSa4M77SJc=,0
xZXjSV3YkUD2rrkg/z9Gi2BYTy7ElDMiKNDw4Cnupq4=,0
p/tCdKypMlIIVVgIyycbyhFG7gLvDaMyNe0vPTRiPsQ=,0
J61U7k1v303mN70SxgmLq0cm31fxXcg58MKsj8srUWw=,0
tF8hQ8ciIyHUScawzB0RNmpGbItEIZla7bX1uiyYavI=,0
axLVAy7t+pFSjkQCkSfqyjc3a2xkuYZDFKFlbRcdi7o=,0
Ek1HX8G00M1TFMFTsm8W56ik4Qn3JTfho2hmxjoDihU=,0
YWhnTCqjI29yUFO82xWQUz90SwOJr6uKuKBk38q2jj4=,0
KXooSxqRSTe9QaMGn8t5I1KqxnOAXo7NVHWO0YsY+9U=,0
+fOgu/bV51tN9Sk3ds6ig7bPbrMDH1PUHCoWf7c+sYs=,0
16UAGCns1KO7g53qKtAFqCOC2C/0purzprwR9n7nZBs=,0
jzWIInlzud1BCori9krZ1YrGiOLqZZj0Jz460RO/LlY=,0
Wl8ADAv6PwgGPpC/oX6zIEKvc6NW/X7uAfRJYl3l7uk=,0
8hvvq+FJneejJrGO2FKYUigF0otBYZuByhCL2UcCsag=,0
yi/vmUFY0A4AwEtzqwju07+4jBikwxlsEuDSPqyBrTI=,0
RLHZhjy2RJ6pAux0qjKkRVrOJUN2MELJHVhlyPawoHk=,0
dfU+SH53Qx0MxpgiOX2pLhJ2BQXdK+7cwjEHZgoGY/E=,0
N1GsCyWkuF8lqb1dGawwcmTK6gCibTGi97TnbGlWqfc=,0
UYUPdOUNeF7QUkKXeHhyoC9fa2jAgUtbfQdSWO79ibo=,0
+ccncmtqhw0jDOJn5Gh1+isC8dPJvp8ZLEwXwECGBV0=,0
24/9CdBqFhSAhk/mZQbihxyGAnPsJlsaX8fQBEtsT6g=,0
X/Iqwm81qUXuxQtVl9nvNZEZgb9k4D95YfNHo0FpuuE=,0
uQD/jyT7ureFs+7ERftoqF94fTcwWQ3Ox4R6JSheEkg=,0
fIc5DdsSviCdUYJ9piIcvYWuEA0Wqu1FIj8zuNud7ZU=,0
FNgIZc+1Oi81U9G+CPUaVZFJZbLHE5U/ZccCXnY6ywk=,0
sQmLFJ4PMSpNs4ZejxEiJMmr0FuzA5gI3vqkSi/EjL4=,0
EbDgB1b2MbxTxyZHecHr8wrArkCJKP7W/+eRCbvpx8A=,0
ydZRn2CA86fByXgiiM/kG8dJLU5BZvRrzpzzPCkC8x0=,0
nUiPY3or8/4isAbz/bdEuK3Yl0u8X/ho/qNeIE2Di8s=,0
v2N3+dfokahDjZjyKJgptIDR3fYHFRIwnOaGRb55cjE=,0
syBAg847hIMKz9KdMVGSEalORf/LZT3GO4z7Slmf6Cg=,0
zYlTHBenwWWd5WFzeBOlYyH5WdvaXAEeRxnYFEFRmzs=,0
DKpvIgss0od5XtBnA3H/hQnNEcqcLvjrL5xKZU3ukv4=,0
uEsrl9cXG1lQijubZsOkt20jAgx+dz/3NYeA/HULWuM=,0
xupc1+XCoiPa7q/7wbzLmyhRdyhQlE/YZzGsGhCUmtg=,0
PG9WJZkaUHC0YZRkqdDWsciJBdmh216yTmLSsB212uM=,0
2FmrmsY5TZsxcdFc8MGxM2Ca5Ex2fgR1MfGaf4exVRk=,0
iJ3XyT+/LEhzqbw/LEGvAnW4aRttSE/WTFWh3u+Bh9Y=,0
ZI22KToqTtwIGt1zZTrPYQSP/Trz5aqRN5CBxPk7XK4=,0
denT/w1AElL+UX+qvmTzdLf1qlbbLHoMTUNCuz1Hczg=,0
yG6YgbmuXgj0eJdbUuskKRQ1mU7TlSfE//vNy2WNQIM=,0
eUyh1nwTxqeGybUQxvxMikFjV6LNPQ0LN00qwNhYxHw=,0
QT/pAvtrtD74H4T3NJ458asOE8U1uAsOtt6XtDch9JQ=,0
D1KVLjwWxWwAY7y8cO8mtBSqIBysvwVpG5+K8ctAzH8=,0
2M90AoRTWgkbUt1Yo1YYSS2rTywSsxS2Wyc1C4gWDb0=,0
CtiOnydo+zYAGzH2VqXg6ojpL9Jw0z6+q+ufj61szYw=,0
fNndLZmjpwL7VjCMGqVcH8NmuC5dyVTrgEmX0CyJ4LY=,0
rWJueAh9DZOIiTgn3k9jUtgiGfHfr/vlyt0rPiqOgME=,0
v2wv0PkY6b9eQMqenUBrZMrCt/Ebdq91Q+qI3XPPjSo=,0
yc+GuE13fcQgYezwu70HDzCw1GDJVKJmK8dfrkUOlAk=,0
vhrOrZhy5Nj2sUC7N32WeLS8PpCfRKozjX26SQ3rQHA=,0
LGZKw3jVCPe1DmjOHFJRCf6TwUpiWYaZujQ27p49w8I=,0
pR9LIVCSPOqY6FaIKPUuA6612moHIndHenWivRhLoLw=,0
Vdy9/Q33q7TQcrXwAdNRT0Vtpw/YFpMDdIUO8yUj3+A=,0
neNMfswbaogps5ZDfXoC0LKaEVGj0BNpT4HpjkHVNLo=,0
B/RS1nW1gVSJINIzvRk9nkb4FNxDMJsqMdfQCyDhUR0=,0
91hM73wTH49rGa7lQmZIWpAgJUlyRgQkn4oxjG0lFbI=,0
zpuWLUeArOROX23uaaG6ofRfS9MqMVsdbH+iFUFxnI8=,0
pPLb04zsg0L2SdnGeLtbE7GwdbWHPa50GirFfzq6R9s=,0
9GrJSP4ixMHHVHlJZKVpA0TtMAmRUlSfCz06L8zhEJI=,0
3nXeqSjlEVIoALuKHKQmL06m3vfIgO2d1zpN7fj95Zk=,0
8kgnBb0jSYpeTPyjDKe8iae+GwrG+yGl5j6X3QaX60w=,0
Wj3n+qf3H/52Q9fzgg3mU9s1M7xcLU5DxVkfRDVdW9U=,0
7p7Qa1UPdeYPCtxTNOXM52tp7f37kvYIibzS/ptUUXk=,0
VHQRThq0MEnuZ0xqOhzNcMAV29z9dcPsIx0EFGGraBs=,0
0iz7JG2L5FvPfrTT/vzVQ2JQt77+qALbPAlE6ZWVuts=,0
7rmiAaM5hNSECKs63yefXDGRm4hhyt2KZp1yAQHASRw=,0
ElCQUOwRwd68rEo4Hm8H6CdMN+3LVOuRUfw2j9xQ6P8=,0
OyCFz84axkfNH2SwIdiis7xMybdBO/F3ZjHxWeOtp/k=,0
0g2wpVhTCOAUwMyOS+Uw3JNilLNCHEFEj9AhAuUywyk=,0
QL4HI4CfF82TYZKAV78HUVqU1sqphndPVWqFSGSxzQg=,0
J0/LWXWvTFQ1kFCRA52ekOUwSiNm7XHfGaZE5rw2A64=,0
HCdPh18IO2M3eCL1d14iym76MPd4ksXyVmx5cOAHNr4=,0
NQinKrTo71nOjYpVi+cDHmcQveLc6awa5XaMwhM7lQU=,0
OliHwWMaIx9IFrBXjtEPW4LDZJsN8KQgqwVtBlnhOKs=,0
YfG/8GZQei0qb2znulqyNwNdk6D7QplwBZE2dZ5RVW4=,0
5z4hW7L1IWRZcUnpSw9bh0bI7v1ynelTjIYKa4urzTA=,0
W8QEmQ51R87q/wqEmksDsP4zhql/PyVrmDfxCbniERU=,0
KVSo5DPgxsYVmrd7OU+Yvz6zi66dSWXskvyz8ahJ99M=,0
YZaxaCjDiDJ3ezBBvnd+6Uz34zxpKiwc4kC3y1AiZs4=,0
uGevjf8I5PIHaTzS2epnpCgjfjSyw//Ekfw7YTEybj8=,0
xVla5N1JCozwKRYxExRd2F2MrsB5Xj4tGyAtwsqDr5c=,0
P8cHylZbzvPv56B0UGo7sKMRt1vxmSwvVS3+sciUSw0=,0
dbaB0gcNmKH80Y1dSRKlx9JMvSQ/c3N328Dnc2wuxBQ=,0
WgP2kxhjnlfYcXLL9wHq4KuOIo1+ywGPuBLHjXbur8o=,0
TXTUq/1zkfjWY9kuFkijZGcQQoMXQH/AaTCr1vP6tiA=,0
KsopkwvCEZtCueo7SS+77l1nCS5t+/9YXuX5+Z/2ixE=,0
hJqjqYbCw8OF0iBAFMkWOhihETWKPk4q2eLpr9BVfZ8=,0
8ZcGYZlpfyt6GK1cONBy5kdLBrascm36f8ZfFHVMNoo=,0
8jTfyahx6ebJSUshcO0/kJl7blhhgl7QRj56R9rVrWw=,0
RwdvUcWkrfgAXt3pdWgXKNfunk4lvkSbX/0OxvolmMs=,0
K3GvvTSI7vUyqNTEqAAM0wv0vvy7UXDbifCqgw+KPI8=,0
Lt9LNLd7iv8GlrHcmI5JngH8+DKYixtBntD8c7djjs0=,0
ZgFvE854TOdyvvm/Ux44OK2S12MOZXdkW8R9Gq4uPN4=,0
yT8p1XDRKoE9xok4mLZfA3gGMNuy26SbVP4du/U3dFo=,0
rTclaWbXXprU4NOXWqd1vt3PlLdsgw4jw3/Uo7H/sHU=,0
KaPxkAeIX9FjYNZdhjiV+Z7ygECEA/fB89RXRuulHLs=,0
inbFyTuaPA0GJvv0sSOiHE16tqvwEP/3GkWKVV3Ojzs=,0
lzl3QcsL2uJ8d3sSs2YCsWpolcofyo+0loZqvMgZqy0=,0
